id,organization_id,accessibility,admin_emails,alternate_name,description,email,languages,latitude,longitude,name,transportation,virtual,website
730,401,,,,"No description",,,47.5404077,-122.6389627,"Crime Victim Assistance Center","From Bay St turn east onto Kitsap St, near the courthouse.",FALSE,
731,402,,,,"No description",lindamiddleton52@hotmail.com,,48.1128624,-123.4358658,"Concerned Citizens - Port Angeles","Located near the corner of S Lincoln St (Highway 101) and E 7th near Rite Aid.",FALSE,
732,402,,,,"No description",,,48.0309713,-122.7590471,"Concerned Citizens - Port Hadlock","Located on Chimacum Rd near Ness' Corner Rd.",FALSE,
733,402,,,,"No description",lindamiddleton52@hotmail.com,,47.9404719,-124.3859616,"Concerned Citizens - Forks","Located on Highway 101 across from Forks Outfitters.",FALSE,
734,403,,,,"No description",olegranee@comcast.net,,47.2150945,-123.1007066,"Kitten Rescue of Mason County","Call for location.",FALSE,
735,404,,,,"No description",,,47.214369,-123.101879,"Community Lifeline - St David of Wales Episcopal Church - Parish Hall","Located on the corner of 3rd and Cedar Streets at St David of Wales Church.",FALSE,
736,405,,,,"No description",,,47.5673569,-122.6513024,"South Puget Intertribal Planning Agency","Located by the corner of 6th and Montgomery streets.",FALSE,
737,406,,,,"No description",deannalbell@hotmail.com,,46.8820712,-124.1116406,"South Beach Christian Outreach","Call to make an appointment.",FALSE,
738,407,,,,"No description",,,46.9784239,-123.81765,"Grays Harbor Community Clothing Bank","Located by North G and East 2nd Streets.",FALSE,
739,408,,,,"No description",,,46.9755515,-123.8426851,"Grays Harbor County Public Health and Social Services Department","Located on Sumner Ave (Highway 101) between Haight and Duffy Streets.",FALSE,
740,409,,,,"No description",nami@nami-wacoast.org,,46.8765217,-123.9260215,"National Alliance on Mental Illness of the Washington Coast","No physical address.",FALSE,
741,410,,,,"No description",jobs.portangeleswa@expresspro.com,,48.1117483,-123.4133734,"Express Employment Professionals - Port Angeles","Located on the corner of E Front and N Jones Streets.",FALSE,
742,411,,,,"No description",olympicoptical@olympus.net,,48.1028348,-122.8055055,"Olympic Optical","Located on W Sims Way between Howard and Cliff streets.",FALSE,
743,412,,,,"No description",,,48.0135457,-122.7768348,"Tri-Area Community Center","Located next to the Chimacum School District Office and Chimacum High School.",FALSE,
744,413,,,,"No description",,,47.6043082,-122.6308752,"ABC Dental Care","Located on Wheaton way next to the Goodwill.",FALSE,
745,414,,,,"No description",info@farrellshomehealth.com,,47.5808238,-122.6261942,"Farrell's Home Health - Bremerton","Located near Harrison Hospital, south of the Wheaton Way Lebo Blvd intersection.",FALSE,
746,415,,,,"No description",,,47.5667958,-122.6265984,"Washington State Department of Labor and Industries","From Warren Ave turn  east onto 6th St.  Next turn right on Pacific Ave.",FALSE,
747,416,,,,"No description",,,47.5835988,-122.6953684,"Kitsap Tenant Support Services","From Highway 3 take the Austin Dr exit north.  Turn right onto Olding Rd.",FALSE,
748,417,,,,"No description",,,47.5612081,-122.6761034,"Express Employment Professionals - Kitsap","From Highway 3 and W Loxie Eagans Blvd turn north onto Auto Center Way.  Express Employment is located on the left past W Rodgers St.",FALSE,
749,418,,,,"No description",,,47.7285238,-122.5586924,"Suquamish Police Department","Located at the intersection of Suquamish Way NE and Division Ave NE.",FALSE,
750,419,,,,"No description",maurialombardo@hotmail.com,,48.113502,-122.7593619," JC MASH Clinic","Located in downtown Port Townsend at 1136 Water St Suite 109.  Follow signs inside building to clinic offices.  On local bus line and free parking.",FALSE,
751,420,,,,"No description",,,47.5960622,-122.6340768,"Sylvan Way Baptist Church","Located off Wheaton Way/Highway 303 on Sylvan Way.",FALSE,
752,420,,,,"No description",artpreach@hotmail.com,,47.5693551,-122.6547061,"Cornerstone Christian Fellowship","At the corner of N Wycoff and 9th Avenue nearby the Safeway at 11th St and Callow Ave.",FALSE,
753,421,,,,"No description",,,48.0970557,-123.3015505,"Washington State Patrol - District 8 - Port Angeles","Located at the Agnew Cutoff near the intersection of Highway 101 and Old Olympic Highway, across from Highway 101 from the KOA.",FALSE,
754,421,,,,"No description",,,46.377815,-123.797729,"Washington State Patrol - District 8 - Naselle","Located off State Route 4 near the intersection with State Route 410, next to Naselle Junior/Senior High School.",FALSE,
755,421,,,,"No description",,,46.97361,-123.853422,"Washington State Patrol - District 8 - Hoquiam","From Sumner Ave (Highway 101) turn south onto Myrtle St.  Turn right onto Pacific Ave.",FALSE,
756,421,,,,"No description",,,47.5577723,-122.6785368,"Washington State Patrol - District 8 - Bremerton","District 8 headquarters is located between Silverdale and Port Orchard, just west of State Route 3. From State Route 3, exit at W. Loxie Eagans Road and continue west one quarter mile. Take a left turn at Union, which is the second traffic light, then the",FALSE,
757,421,,,,"No description",,,47.2521831,-123.1561323,"Washington State Patrol - District 8 - Shelton","From Highway 101 turn onto W Dayton Airport Rd.",FALSE,
758,422,,,,"No description",administration@katkitsap.org,,47.6022533,-122.6340593,"Kitsap Applied Technologies","Located off of Wheaton Way, at the end of the alley that runs in between Team Sports and All State Insurance. Other near by businesses: Pawn Exchange, Good Will, Petco, Papa Murphys (all located on Wheaton Way). Another way to locate us, we are up on top ",FALSE,
759,423,,,,"No description",,,46.9755515,-123.8426851,"Grays Harbor Regional Support Network","Located at Grays Harbor County Health along Sumner Ave (Highway 101) between Haight and Duffy Streets.",FALSE,
760,424,,,,"No description",,,48.0669022,-122.8554631,"Partners in Well-being","Take Discovery Road south until you get to Discovery Bay (Chevy Chase) Golf Course. Make a right on to Cape George Road and drive for about .9 miles. Make a left at Lane De Chantal. The sign for driveway #281 is about .3 miles down the road. Turn left at ",FALSE,
761,425,,,,"No description",,,,,"Human Development and Stress Management Center","Call for more information.",FALSE,
762,426,,,,"No description",juvenile@co.clallam.wa.us,,48.1190601,-123.4833097,"Clallam County Juvenile & Family Services","Located by the William R Fairchild Airport.  From W Lauridsen Blvd turn north onto South L St.  Turn left onto W 18th St.",FALSE,
763,427,,,,"No description",,,47.7373486,-122.6484168,"Martha and Mary","Located north of the marina near the Poulsbo waterfront.",FALSE,
764,428,,,,"No description",health@co.pacific.wa.us,,46.6668291,-123.8134909," Pacific County Public Health and Human Services Department - South Bend","Located on Robert Bush Dr (Highway 101).",FALSE,
765,428,,,,"No description",health@co.pacific.wa.us,,46.356066,-124.031866,"Pacific County Health and Human Services Department - Long Beach","From Long Beach/Seaview take Highway 101 and turn right (north) on Sid Snyder Dr.  Follow Sid Snyder Dr to the ""T"", turn left onto Sandridge Rd, follow Sandridge until 70th, turn left onto the road that leads to the South Pacific Administration Buildings.",FALSE,
766,429,,,,"No description",,,47.2120689,-123.1055162,"City of Shelton","From W Railroad turn south on S 5th street, then right on W Cota.",FALSE,
767,429,,,,"No description",shelter@ci.shelton.wa.us,,47.2162308,-123.109473,"City of Shelton - Animal Shelter","Located across from Evergreen Elementary School.",FALSE,
768,430,,,,"No description",,,46.3511754,-124.0552267,"City of Long Beach","From Pacific Ave turn west onto Bolstad Ave.",FALSE,
769,431,,,,"No description",mun.court.raymond@willapabay.org,,46.685427,-123.734869,"City of Raymond","Located on the corn of 2nd and Commercial streets.",FALSE,
770,431,,,,"No description",raymondpw@willapabay.org,,46.685986,-123.736086,"City of Raymond - Public Works","From Highway 101 turn west onto Commercial St.  Turn right at 1st St.",FALSE,
771,432,,,,"No description",,,46.6621938,-123.7878673,"City of South Bend","Located on the corner of W 1st Street and Willapa Avenue.",FALSE,
772,433,,,,"No description",,,46.976098,-123.81756,"City of Aberdeen","Located on the corner of E Market and North I Streets.",FALSE,
773,433,,,,"No description",,,46.9757434,-123.8174897,"City of Aberdeen - Municipal Court","Located near the corner of East Market and North I streets.",FALSE,
774,433,,,,"No description",,,46.967401,-123.830673,"City of Aberdeen - Street and Storm Department","From N Park St (Olympic Highway) turn onto W Wishkah St (one way).  Follow to the fork and take the left onto W Heron St.",FALSE,
775,434,,,,"No description",cityhall@cosmopolis.us.com,,46.9535522,-123.7683418,"City of Cosmopolis","Located on 1st St between C St and D St.",FALSE,
776,434,,,,"No description",Cosmopolis.municipal@mail.courts.wa.gov,,46.9535206,-123.7683046,"City of Cosmopolis - Municipal Court","Located on 1st St between C St and D St.",FALSE,
777,434,,,,"No description",draines@cosmopolis.us.com,,46.9522339,-123.7667926,"City of Cosmopolis - Public Works","Located on 1st St.",FALSE,
778,435,,,,"No description",,,47.0043903,-123.4025899,"City of Elma","Located on the corner of West Main St and South 2nd St.",FALSE,
779,435,,,,"No description",elma_court@yahoo.com,,47.0043903,-123.4025899,"City of Elma - Municipal Court","Located on the corner of N 2nd St and W Young St.",FALSE,
780,435,,,,"No description",,,47.0049907,-123.403205,"City of Elma - Fire Department","From Olympic Highway 12 turn north onto S 3rd St.  Turn right onto W Main St.  Turn right onto S 2nd Ave.",FALSE,
781,436,,,,"No description",,,46.97457,-123.886995,"City of Hoquiam","Located on the corner of 8th and L St.",FALSE,
782,437,,,,"No description",,,47.055385,-123.26394,"City of McCleary","Located on the corner of 3rd St and W Simpson Ave.  Across from Sterling Savings Bank.",FALSE,
783,438,,,,"No description",,,46.9817738,-123.600456,"City of Montesano","Located on Main between West Spruce and Broadway Ave W.",FALSE,
784,439,,,,"No description",oakvillecityhall@comcast.net,,46.8399885,-123.2353301,"City of Oakville","On the corner of State and Main.",FALSE,
785,440,,,,"No description",,,46.9999369,-124.1605815,"City of Ocean Shores","From Point Brown Ave NW or Ocean Shores Blvd NW turn onto Barnacle St.",FALSE,
786,440,,,,"No description",,,47.011302,-124.163385,"City of Ocean Shores - Public Works and Planning Department","From Point Brown Ave NW or Ocean Shores Blvd NW turn onto Barnacle St.",FALSE,
787,440,,,,"No description",,,47.011285,-124.163839,"City of Ocean Shores - Finance Department","Located on the corner of Baracle St and Anchor Ave NW.",FALSE,
788,441,,,,"No description",,,46.8919715,-124.1042198,"City of Westport","Located off Montesano St.",FALSE,
789,442,,,,"No description",,,47.0029846,-123.4046569,"Timberland Bank","Located on the corner of W Waldrip and S 3rd St.",FALSE,
790,442,,,,"No description",,,46.981869,-123.6021151,"Grays Harbor County Auditor Auto License","From Highway 12 take the Montesano exit.  Take Main St north.  Turn right on Broadway Ave.  Located at the county courthouse.",FALSE,
791,442,,,,"No description",,,46.976324,-123.850003,"Hoquiam License Agency","Located on Sumner Ave between Myrtle and Oak streets.",FALSE,
792,442,,,,"No description",,,46.9735992,-123.8878904,"Washington State Department of Licensing - Grays Harbor","Located on the South end of 8th St in the building with the red roof.",FALSE,
793,443,,,,"No description",JBurnett@co.mason.wa.us,,47.215867,-123.1048577,"Mason County Auditor Auto License","Located in the courthouse at the corner of W Pine and 5th St.",FALSE,
794,443,,,,"No description",,,47.4459569,-122.8301089,"North Mason Chamber of Commerce","Located on Highway 3 near Harrison Belfair.",FALSE,
795,443,,,,"No description",,,47.2303918,-123.1246723,"Mountain View Licensing","Located in the shopping center at the intersection of East Wallace-Kneeland Blvd and Olympic Highway N.",FALSE,
796,443,,,,"No description",,,47.2268253,-123.1241828,"Washington State Department of Licensing - Mason","From Highway 101 exit onto Wallace Kneeland Blvd.  Turn south onto Olympic Highway N.  DMV located on the right in Gateway Center.",FALSE,
797,444,,,,"No description",,,46.664895,-123.7944013,"Washington State Department of Licensing - South Bend","Located on Robert Bush Dr (Highway 101) near the intersection with Adams St.",FALSE,
798,444,,,,"No description",,,46.3083839,-124.043054,"Washington State Department of Licensing - Ilwaco","At the corner of 1st Ave South and Spruce St East.",FALSE,
799,444,,,,"No description",,,46.356066,-124.031866,"Washington State Department of Licensing - Long Beach","Located at the Pacific County Annex",FALSE,
800,444,,,,"No description",,,46.6623668,-123.8104661,"Washington State Department of Licensing - Pacific - Auditor Auto License","Located at the Pacific County Courthouse on Memorial Dr off Robert Bush Dr.",FALSE,
801,445,,,,"No description",,,46.9719581,-123.8218225,"DSHS - Division of Vocational Rehabilitation","Take Highway 12 to Aberdeen and follow it into downtown where route 12 turns into Wishkah Avenue. Follow Wishkah to M Street. Turn left on M Street. Take the first right into the parking lot. The DVR office is in the Elliott building.",FALSE,
802,446,,,,"No description",,,47.2250535,-123.1262147,"DSHS - Division of Vocational Rehabilitation - Mason","Take Highway 101 to Shelton to 3rd exit (Wallace Kneeland Exit). Go right to the first stop light, go right at light (Old Olympic Highway) to first stop light (K Street). Office is right at this intersection.",FALSE,
803,447,,,,"No description",magwhyte@mhp-llc.com,,47.2188554,-123.1176385,"Mental Health Professionals, LLC","Located on Olympic Highway N between East C and East D Streets.",FALSE,
804,447,,,,"No description",jodystewart@wavecable.com,,47.569271,-122.6265693,"Mental Health Professionals, LLC - Bremerton","Located on Pacific Ave across from the Red Cross.",FALSE,
805,447,,,,"No description",2katie.stewart@gmail.com,,47.6446641,-122.6976285,"Mental Health Professionals, LLC - Silverdale","Located in Old Town Silverdale.",FALSE,
806,448,,,,"No description",Admin@dvhwc.org,,48.0883648,-123.1156208,"Dungeness Valley Health & Wellness Clinic","Enter driveway at Sequim Medical Plaza, follow signs to the back of the main building where there is parking and the clinic entrance.  Please arrive by 4:30 PM--first come first served basic urgent care clinic.",FALSE,
